"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2012000000","2012年","千人","843"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2013000000","2013年","千人","840"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2014000000","2014年","千人","835"
"001","人口","000","男女計","001","総人口","42000","長崎県","1995000000","1995年","千人","1545"
"001","人口","000","男女計","001","総人口","42000","長崎県","2000000000","2000年","千人","1517"
"001","人口","000","男女計","001","総人口","42000","長崎県","2005000000","2005年","千人","1479"
"001","人口","000","男女計","001","総人口","42000","長崎県","2010000000","2010年","千人","1427"
"001","人口","000","男女計","001","総人口","42000","長崎県","2011000000","2011年","千人","1417"
"001","人口","000","男女計","001","総人口","42000","長崎県","2012000000","2012年","千人","1408"
"001","人口","000","男女計","001","総人口","42000","長崎県","2013000000","2013年","千人","1397"
"001","人口","000","男女計","001","総人口","42000","長崎県","2014000000","2014年","千人","1386"
"001","人口","000","男女計","001","総人口","43000","熊本県","1995000000","1995年","千人","1860"
"001","人口","000","男女計","001","総人口","43000","熊本県","2000000000","2000年","千人","1859"
"001","人口","000","男女計","001","総人口","43000","熊本県","2005000000","2005年","千人","1842"
"001","人口","000","男女計","001","総人口","43000","熊本県","2010000000","2010年","千人","1817"
"001","人口","000","男女計","001","総人口","43000","熊本県","2011000000","2011年","千人","1813"
"001","人口","000","男女計","001","総人口","43000","熊本県","2012000000","2012年","千人","1807"
"001","人口","000","男女計","001","総人口","43000","熊本県","2013000000","2013年","千人","1801"
"001","人口","000","男女計","001","総人口","43000","熊本県","2014000000","2014年","千人","1794"
"001","人口","000","男女計","001","総人口","44000","大分県","1995000000","1995年","千人","1231"
"001","人口","000","男女計","001","総人口","44000","大分県","2000000000","2000年","千人","1221"
"001","人口","000","男女計","001","総人口","44000","大分県","2005000000","2005年","千人","1210"
"001","人口","000","男女計","001","総人口","44000","大分県","2010000000","2010年","千人","1197"
"001","人口","000","男女計","001","総人口","44000","大分県","2011000000","2011年","千人","1191"
"001","人口","000","男女計","001","総人口","44000","大分県","2012000000","2012年","千人","1185"
"001","人口","000","男女計","001","総人口","44000","大分県","2013000000","2013年","千人","1178"
"001","人口","000","男女計","001","総人口","44000","大分県","2014000000","2014年","千人","1171"
"001","人口","000","男女計","001","総人口","45000","宮崎県","1995000000","1995年","千人","1176"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2000000000","2000年","千人","1170"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2005000000","2005年","千人","1153"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2010000000","2010年","千人","1135"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2011000000","2011年","千人","1131"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2012000000","2012年","千人","1126"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2013000000","2013年","千人","1120"
"001","人口","000","男女計","001","総人口","45000","宮崎県","2014000000","2014年","千人","1114"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","1995000000","1995年","千人","1794"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2000000000","2000年","千人","1786"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2005000000","2005年","千人","1753"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2010000000","2010年","千人","1706"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2011000000","2011年","千人","1699"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2012000000","2012年","千人","1690"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2013000000","2013年","千人","1680"
"001","人口","000","男女計","001","総人口","46000","鹿児島県","2014000000","2014年","千人","1668"
"001","人口","000","男女計","001","総人口","47000","沖縄県","1995000000","1995年","千人","1273"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2000000000","2000年","千人","1318"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2005000000","2005年","千人","1362"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2010000000","2010年","千人","1393"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2011000000","2011年","千人","1401"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2012000000","2012年","千人","1409"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2013000000","2013年","千人","1415"
"001","人口","000","男女計","001","総人口","47000","沖縄県","2014000000","2014年","千人","1421"
"001","人口","000","男女計","002","日本人人口","00000","全国","1995000000","1995年","千人","124428"
"001","人口","000","男女計","002","日本人人口","00000","全国","2000000000","2000年","千人","125613"
"001","人口","000","男女計","002","日本人人口","00000","全国","2005000000","2005年","千人","126205"
"001","人口","000","男女計","002","日本人人口","00000","全国","2010000000","2010年","千人","126382"
"001","人口","000","男女計","002","日本人人口","00000","全国","2011000000","2011年","千人","126180"
"001","人口","000","男女計","002","日本人人口","00000","全国","2012000000","2012年","千人","125957"
"001","人口","000","男女計","002","日本人人口","00000","全国","2013000000","2013年","千人","125704"
"001","人口","000","男女計","002","日本人人口","00000","全国","2014000000","2014年","千人","125431"
"001","人口","000","男女計","002","日本人人口","01000","北海道","1995000000","1995年","千人","5682"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2000000000","2000年","千人","5671"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2005000000","2005年","千人","5612"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2010000000","2010年","千人","5488"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2011000000","2011年","千人","5467"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2012000000","2012年","千人","5442"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2013000000","2013年","千人","5412"
"001","人口","000","男女計","002","日本人人口","01000","北海道","2014000000","2014年","千人","5381"
"001","人口","000","男女計","002","日本人人口","02000","青森県","1995000000","1995年","千人","1479"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2000000000","2000年","千人","1473"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2005000000","2005年","千人","1433"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2010000000","2010年","千人","1370"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2011000000","2011年","千人","1360"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2012000000","2012年","千人","1347"
"001","人口","000","男女計","002","日本人人口","02000","青森県","2013000000","2013年","千人","1333"
