"tab_code","表章項目","cat01_code","在留資格（在留目的）","cat03_code","国籍","time_code","時間軸（年次）","unit","value"
"101","人数","1390","特別永住者","554","ザンビア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","554","ザンビア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","554","ザンビア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","554","ザンビア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","549","ジンバブエ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","535","アンゴラ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","300","北米","2011000000","2011年","人","717"
"101","人数","1390","特別永住者","300","北米","2010000000","2010年","人","682"
"101","人数","1390","特別永住者","300","北米","2009000000","2009年","人","663"
"101","人数","1390","特別永住者","300","北米","2008000000","2008年","人","619"
"101","人数","1390","特別永住者","300","北米","2007000000","2007年","人","582"
"101","人数","1390","特別永住者","300","北米","2006000000","2006年","人","542"
"101","人数","1390","特別永住者","319","バルバドス","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","319","バルバドス","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","319","バルバドス","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","319","バルバドス","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","319","バルバドス","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","319","バルバドス","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","315","バハマ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","308","ベリーズ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","302","カナダ","2011000000","2011年","人","89"
"101","人数","1390","特別永住者","302","カナダ","2010000000","2010年","人","87"
"101","人数","1390","特別永住者","302","カナダ","2009000000","2009年","人","86"
"101","人数","1390","特別永住者","302","カナダ","2008000000","2008年","人","81"
"101","人数","1390","特別永住者","302","カナダ","2007000000","2007年","人","78"
"101","人数","1390","特別永住者","302","カナダ","2006000000","2006年","人","69"
"101","人数","1390","特別永住者","311","コスタリカ","2011000000","2011年","人","2"
"101","人数","1390","特別永住者","311","コスタリカ","2010000000","2010年","人","2"
"101","人数","1390","特別永住者","311","コスタリカ","2009000000","2009年","人","2"
"101","人数","1390","特別永住者","311","コスタリカ","2008000000","2008年","人","2"
"101","人数","1390","特別永住者","311","コスタリカ","2007000000","2007年","人","2"
"101","人数","1390","特別永住者","311","コスタリカ","2006000000","2006年","人","2"
"101","人数","1390","特別永住者","321","キューバ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","321","キューバ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","321","キューバ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","321","キューバ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","321","キューバ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","321","キューバ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","323","ドミニカ共和国","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","333","ドミニカ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","309","エルサルバドル","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","306","グアテマラ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","322","ハイチ","2011000000","2011年","人","1"
"101","人数","1390","特別永住者","322","ハイチ","2010000000","2010年","人","1"
"101","人数","1390","特別永住者","322","ハイチ","2009000000","2009年","人","1"
"101","人数","1390","特別永住者","322","ハイチ","2008000000","2008年","人","1"
"101","人数","1390","特別永住者","322","ハイチ","2007000000","2007年","人","1"
"101","人数","1390","特別永住者","322","ハイチ","2006000000","2006年","人","1"
"101","人数","1390","特別永住者","307","ホンジュラス","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","307","ホンジュラス","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","307","ホンジュラス","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","307","ホンジュラス","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","307","ホンジュラス","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","307","ホンジュラス","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","316","ジャマイカ","2011000000","2011年","人","1"
"101","人数","1390","特別永住者","316","ジャマイカ","2010000000","2010年","人","1"
"101","人数","1390","特別永住者","316","ジャマイカ","2009000000","2009年","人","2"
"101","人数","1390","特別永住者","316","ジャマイカ","2008000000","2008年","人","2"
"101","人数","1390","特別永住者","316","ジャマイカ","2007000000","2007年","人","2"
"101","人数","1390","特別永住者","316","ジャマイカ","2006000000","2006年","人","2"
"101","人数","1390","特別永住者","305","メキシコ","2011000000","2011年","人","8"
"101","人数","1390","特別永住者","305","メキシコ","2010000000","2010年","人","8"
"101","人数","1390","特別永住者","305","メキシコ","2009000000","2009年","人","9"
"101","人数","1390","特別永住者","305","メキシコ","2008000000","2008年","人","8"
"101","人数","1390","特別永住者","305","メキシコ","2007000000","2007年","人","8"
"101","人数","1390","特別永住者","305","メキシコ","2006000000","2006年","人","7"
"101","人数","1390","特別永住者","310","ニカラグア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","310","ニカラグア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","310","ニカラグア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","310","ニカラグア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","310","ニカラグア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","310","ニカラグア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","312","パナマ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","330","セントルシア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","336","セントビンセント","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","335","セントクリストファー・ネーヴィス","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","320","トリニダード・トバゴ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","304","米国","2011000000","2011年","人","616"
"101","人数","1390","特別永住者","304","米国","2010000000","2010年","人","583"
"101","人数","1390","特別永住者","304","米国","2009000000","2009年","人","563"
"101","人数","1390","特別永住者","304","米国","2008000000","2008年","人","525"
"101","人数","1390","特別永住者","304","米国","2007000000","2007年","人","491"
"101","人数","1390","特別永住者","304","米国","2006000000","2006年","人","461"
"101","人数","1390","特別永住者","329","グレナダ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","329","グレナダ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","329","グレナダ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","329","グレナダ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","329","グレナダ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","329","グレナダ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","331","アンティグア・バーブーダ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","400","南米","2011000000","2011年","人","27"
"101","人数","1390","特別永住者","400","南米","2010000000","2010年","人","26"
"101","人数","1390","特別永住者","400","南米","2009000000","2009年","人","28"
"101","人数","1390","特別永住者","400","南米","2008000000","2008年","人","33"
"101","人数","1390","特別永住者","400","南米","2007000000","2007年","人","37"
"101","人数","1390","特別永住者","400","南米","2006000000","2006年","人","36"
"101","人数","1390","特別永住者","413","アルゼンチン","2011000000","2011年","人","2"
"101","人数","1390","特別永住者","413","アルゼンチン","2010000000","2010年","人","2"
"101","人数","1390","特別永住者","413","アルゼンチン","2009000000","2009年","人","2"
"101","人数","1390","特別永住者","413","アルゼンチン","2008000000","2008年","人","2"
"101","人数","1390","特別永住者","413","アルゼンチン","2007000000","2007年","人","1"
"101","人数","1390","特別永住者","413","アルゼンチン","2006000000","2006年","人","1"
"101","人数","1390","特別永住者","408","ボリビア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","408","ボリビア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","408","ボリビア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","408","ボリビア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","408","ボリビア","2007000000","2007年","人","3"
"101","人数","1390","特別永住者","408","ボリビア","2006000000","2006年","人","4"
"101","人数","1390","特別永住者","410","ブラジル","2011000000","2011年","人","21"
"101","人数","1390","特別永住者","410","ブラジル","2010000000","2010年","人","20"
"101","人数","1390","特別永住者","410","ブラジル","2009000000","2009年","人","22"
"101","人数","1390","特別永住者","410","ブラジル","2008000000","2008年","人","26"
"101","人数","1390","特別永住者","410","ブラジル","2007000000","2007年","人","24"
"101","人数","1390","特別永住者","410","ブラジル","2006000000","2006年","人","23"
"101","人数","1390","特別永住者","409","チリ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","409","チリ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","409","チリ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","409","チリ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","409","チリ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","409","チリ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","401","コロンビア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","401","コロンビア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","401","コロンビア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","401","コロンビア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","401","コロンビア","2007000000","2007年","人","2"
"101","人数","1390","特別永住者","401","コロンビア","2006000000","2006年","人","2"
"101","人数","1390","特別永住者","406","エクアドル","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","406","エクアドル","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","406","エクアドル","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","406","エクアドル","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","406","エクアドル","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","406","エクアドル","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","403","ガイアナ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","411","パラグアイ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","407","ペルー","2011000000","2011年","人","4"
"101","人数","1390","特別永住者","407","ペルー","2010000000","2010年","人","4"
"101","人数","1390","特別永住者","407","ペルー","2009000000","2009年","人","4"
"101","人数","1390","特別永住者","407","ペルー","2008000000","2008年","人","5"
"101","人数","1390","特別永住者","407","ペルー","2007000000","2007年","人","7"
"101","人数","1390","特別永住者","407","ペルー","2006000000","2006年","人","6"
"101","人数","1390","特別永住者","404","スリナム","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","404","スリナム","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","404","スリナム","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","404","スリナム","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","404","スリナム","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","404","スリナム","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","412","ウルグアイ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","402","ベネズエラ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","600","オセアニア","2011000000","2011年","人","110"
"101","人数","1390","特別永住者","600","オセアニア","2010000000","2010年","人","100"
"101","人数","1390","特別永住者","600","オセアニア","2009000000","2009年","人","99"
"101","人数","1390","特別永住者","600","オセアニア","2008000000","2008年","人","92"
"101","人数","1390","特別永住者","600","オセアニア","2007000000","2007年","人","75"
"101","人数","1390","特別永住者","600","オセアニア","2006000000","2006年","人","67"
"101","人数","1390","特別永住者","601","オーストラリア","2011000000","2011年","人","89"
"101","人数","1390","特別永住者","601","オーストラリア","2010000000","2010年","人","79"
"101","人数","1390","特別永住者","601","オーストラリア","2009000000","2009年","人","77"
"101","人数","1390","特別永住者","601","オーストラリア","2008000000","2008年","人","73"
"101","人数","1390","特別永住者","601","オーストラリア","2007000000","2007年","人","58"
"101","人数","1390","特別永住者","601","オーストラリア","2006000000","2006年","人","52"
"101","人数","1390","特別永住者","612","フィジー","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","612","フィジー","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","612","フィジー","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","612","フィジー","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","612","フィジー","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","612","フィジー","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","615","キリバス","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","625","マーシャル","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","626","ミクロネシア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","606","ニュージーランド","2011000000","2011年","人","21"
"101","人数","1390","特別永住者","606","ニュージーランド","2010000000","2010年","人","21"
"101","人数","1390","特別永住者","606","ニュージーランド","2009000000","2009年","人","22"
"101","人数","1390","特別永住者","606","ニュージーランド","2008000000","2008年","人","19"
"101","人数","1390","特別永住者","606","ニュージーランド","2007000000","2007年","人","17"
"101","人数","1390","特別永住者","606","ニュージーランド","2006000000","2006年","人","15"
"101","人数","1390","特別永住者","617","ナウル","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","617","ナウル","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","617","ナウル","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","617","ナウル","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","617","ナウル","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","617","ナウル","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","602","パプアニューギニア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","628","パラオ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","613","ソロモン","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","614","トンガ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","624","ツバル","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","624","ツバル","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","624","ツバル","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","624","ツバル","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","624","ツバル","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","611","バヌアツ","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","610","サモア","2011000000","2011年","人","-"
"101","人数","1390","特別永住者","610","サモア","2010000000","2010年","人","-"
"101","人数","1390","特別永住者","610","サモア","2009000000","2009年","人","-"
"101","人数","1390","特別永住者","610","サモア","2008000000","2008年","人","-"
"101","人数","1390","特別永住者","610","サモア","2007000000","2007年","人","-"
"101","人数","1390","特別永住者","610","サモア","2006000000","2006年","人","-"
"101","人数","1390","特別永住者","950","無国籍","2011000000","2011年","人","65"
"101","人数","1390","特別永住者","950","無国籍","2010000000","2010年","人","63"
"101","人数","1390","特別永住者","950","無国籍","2009000000","2009年","人","64"
"101","人数","1390","特別永住者","950","無国籍","2008000000","2008年","人","68"
"101","人数","1390","特別永住者","950","無国籍","2007000000","2007年","人","69"
"101","人数","1390","特別永住者","950","無国籍","2006000000","2006年","人","77"
"101","人数","1400","未取得者","000","総数","2011000000","2011年","人","3506"
"101","人数","1400","未取得者","000","総数","2010000000","2010年","人","9874"
"101","人数","1400","未取得者","000","総数","2009000000","2009年","人","12376"
"101","人数","1400","未取得者","000","総数","2008000000","2008年","人","13510"
"101","人数","1400","未取得者","000","総数","2007000000","2007年","人","13960"
"101","人数","1400","未取得者","000","総数","2006000000","2006年","人","17415"
"101","人数","1400","未取得者","100","アジア","2011000000","2011年","人","2442"
"101","人数","1400","未取得者","100","アジア","2010000000","2010年","人","6886"
"101","人数","1400","未取得者","100","アジア","2009000000","2009年","人","8207"
"101","人数","1400","未取得者","100","アジア","2008000000","2008年","人","8953"
"101","人数","1400","未取得者","100","アジア","2007000000","2007年","人","9528"
"101","人数","1400","未取得者","100","アジア","2006000000","2006年","人","11311"
"101","人数","1400","未取得者","130","アフガニスタン","2011000000","2011年","人","7"
"101","人数","1400","未取得者","130","アフガニスタン","2010000000","2010年","人","11"
"101","人数","1400","未取得者","130","アフガニスタン","2009000000","2009年","人","12"
"101","人数","1400","未取得者","130","アフガニスタン","2008000000","2008年","人","10"
"101","人数","1400","未取得者","130","アフガニスタン","2007000000","2007年","人","8"
"101","人数","1400","未取得者","130","アフガニスタン","2006000000","2006年","人","13"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2011000000","2011年","人","-"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2010000000","2010年","人","-"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2009000000","2009年","人","-"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2008000000","2008年","人","-"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2007000000","2007年","人","-"
"101","人数","1400","未取得者","147","アラブ首長国連邦","2006000000","2006年","人","1"
"101","人数","1400","未取得者","122","ミャンマー","2011000000","2011年","人","18"
"101","人数","1400","未取得者","122","ミャンマー","2010000000","2010年","人","63"
"101","人数","1400","未取得者","122","ミャンマー","2009000000","2009年","人","101"
"101","人数","1400","未取得者","122","ミャンマー","2008000000","2008年","人","125"
"101","人数","1400","未取得者","122","ミャンマー","2007000000","2007年","人","127"
"101","人数","1400","未取得者","122","ミャンマー","2006000000","2006年","人","142"
"101","人数","1400","未取得者","135","バーレーン","2011000000","2011年","人","-"
"101","人数","1400","未取得者","135","バーレーン","2010000000","2010年","人","-"
"101","人数","1400","未取得者","135","バーレーン","2009000000","2009年","人","-"
"101","人数","1400","未取得者","135","バーレーン","2008000000","2008年","人","-"
"101","人数","1400","未取得者","135","バーレーン","2007000000","2007年","人","-"
"101","人数","1400","未取得者","135","バーレーン","2006000000","2006年","人","-"
"101","人数","1400","未取得者","132","ブータン","2011000000","2011年","人","-"
"101","人数","1400","未取得者","132","ブータン","2010000000","2010年","人","-"
